x,y
-0.080,-0.079915
-0.075,-0.074930
-0.070,-0.069943
-0.065,-0.064954
-0.060,-0.059964
-0.055,-0.054972
-0.050,-0.049979
-0.045,-0.044985
-0.040,-0.039989
-0.035,-0.034993
-0.030,-0.029996
-0.025,-0.024997
-0.020,-0.019999
-0.015,-0.014999
-0.010,-0.010000
-0.005,-0.005000
0.000,0.000000
0.005,0.005000
0.010,0.010000
0.015,0.014999
0.020,0.019999
0.025,0.024997
0.030,0.029996
0.035,0.034993
0.040,0.039989
0.045,0.044985
0.050,0.049979
0.055,0.054972
0.060,0.059964
0.065,0.064954
0.070,0.069943
0.075,0.074930
0.080,0.079915
0.085,0.084898
0.090,0.089879
0.095,0.094857
0.100,0.099833
0.105,0.104807
0.110,0.109778
0.115,0.114747
0.120,0.119712
0.125,0.124675
0.130,0.129634
0.135,0.134590
0.140,0.139543
0.145,0.144492
0.150,0.149438
0.155,0.154380
0.160,0.159318
0.165,0.164252
0.170,0.169182
0.175,0.174108
0.180,0.179030
0.185,0.183947
0.190,0.188859
0.195,0.193767
0.200,0.198669
0.205,0.203567
0.210,0.208460
0.215,0.213347
0.220,0.218230
0.225,0.223106
0.230,0.227978
0.235,0.232843
0.240,0.237703
0.245,0.242556
0.250,0.247404
0.255,0.252245
0.260,0.257081
0.265,0.261909
0.270,0.266731
0.275,0.271547
0.280,0.276356
0.285,0.281157
0.290,0.285952
0.295,0.290740
0.300,0.295520
0.305,0.300293
0.310,0.305059
0.315,0.309816
0.320,0.314567
0.325,0.319309
0.330,0.324043
0.335,0.328769
0.340,0.333487
0.345,0.338197
0.350,0.342898
0.355,0.347590
0.360,0.352274
0.365,0.356949
0.370,0.361615
0.375,0.366273
0.380,0.370920
0.385,0.375559
0.390,0.380188
0.395,0.384808
0.400,0.389418
0.405,0.394019
0.410,0.398609
0.415,0.403190
0.420,0.407760
0.425,0.412321
0.430,0.416871
0.435,0.421410
0.440,0.425939
0.445,0.430458
0.450,0.434966
0.455,0.439462
0.460,0.443948
0.465,0.448423
0.470,0.452886
0.475,0.457338
0.480,0.461779
0.485,0.466208
0.490,0.470626
0.495,0.475032
0.500,0.479426
0.505,0.483807
0.510,0.488177
0.515,0.492535
0.520,0.496880
0.525,0.501213
0.530,0.505533
0.535,0.509841
0.540,0.514136
0.545,0.518418
0.550,0.522687
0.555,0.526943
0.560,0.531186
0.565,0.535416
0.570,0.539632
0.575,0.543835
0.580,0.548024
0.585,0.552199
0.590,0.556361
0.595,0.560509
0.600,0.564642
0.605,0.568762
0.610,0.572867
0.615,0.576959
0.620,0.581035
0.625,0.585097
0.630,0.589145
0.635,0.593178
0.640,0.597195
0.645,0.601198
0.650,0.605186
0.655,0.609159
0.660,0.613117
0.665,0.617059
0.670,0.620986
0.675,0.624897
0.680,0.628793
0.685,0.632673
0.690,0.636537
0.695,0.640385
0.700,0.644218
0.705,0.648034
0.710,0.651834
0.715,0.655617
0.720,0.659385
0.725,0.663135
0.730,0.666870
0.735,0.670587
0.740,0.674288
0.745,0.677972
